Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Travis Kelce,KC,TE,1.0,15.77,95.38,6.06,136.69,8.69,1200.15,76.37,12.55,66.92,4.26,61.77,24.13,15.31,0.98,9.15,0.58,1.46,0.09,2.38,0.15,1.35,0.77,0.05,0.77,0.05,96.85,6.16,138.15,8.77,67.69,4.31,1.0,0.06,0.01,1.0,178.3,11.35,11.36,6.76,10.16,3.08,0.15,1.31,3.38,7.85,2.62,1.22,12.38,225.99,14.37,15.02,7.52,12.95,3.08,0.08,0.46,2.85,9.31,3.75,1.59,17.73,273.68,17.4,18.62,8.33,15.78,3.08,0.0,0.54,2.69,9.46,3.75,1.86,18.23,3,13.63,231.63,1.0
Mark Andrews,BAL,TE,1.0,16.15,92.38,5.64,133.77,8.18,1169.54,71.35,12.62,63.85,3.89,42.69,24.95,17.38,1.06,8.62,0.53,0.69,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,5.68,134.46,8.23,63.85,3.89,0.08,0.01,0.0,1.0,171.26,10.49,8.44,7.28,9.11,2.38,3.15,1.92,1.54,7.15,1.21,0.8,9.8,217.45,13.3,11.8,8.19,11.61,3.15,1.46,1.62,2.85,7.08,1.61,0.78,14.33,263.65,16.13,15.07,9.16,14.14,3.15,1.38,0.77,3.08,7.77,2.08,0.94,15.06,3,11.57,196.61,2.0
George Kittle,SF,TE,1.0,12.62,66.77,5.36,87.85,7.05,857.31,69.07,12.88,40.54,3.29,48.08,24.33,12.08,0.96,5.0,0.38,2.92,0.23,19.46,1.6,6.92,1.0,0.08,0.0,0.0,69.69,5.6,90.77,7.29,41.54,3.37,0.69,0.05,0.01,0.97,116.29,9.26,8.09,7.96,7.91,4.77,0.69,0.92,2.54,3.69,0.97,0.41,8.38,149.68,11.94,10.49,9.35,10.14,4.77,0.54,0.38,2.46,4.46,1.2,0.54,12.13,183.06,14.62,12.79,10.82,12.36,4.54,0.54,0.31,2.77,4.46,1.34,0.54,12.3,3,9.96,169.4,4.0
Darren Waller,FA,TE,0.0,12.54,69.69,5.44,106.85,8.5,824.46,64.6,11.93,41.46,3.2,37.38,23.3,13.77,1.12,3.69,0.27,0.15,0.01,0.38,0.02,0.19,0.08,0.0,0.0,0.0,69.85,5.45,107.0,8.51,41.54,3.21,0.54,0.03,0.01,1.0,104.02,8.05,6.79,5.4,7.54,3.46,2.38,1.69,1.08,3.92,0.66,0.46,7.84,138.87,10.77,9.35,6.49,9.96,3.85,1.15,1.77,2.31,3.46,0.95,0.4,11.53,173.72,13.48,12.14,7.62,12.39,3.23,0.92,2.38,1.54,4.46,1.0,0.59,12.22,3,8.74,148.66,6.0
Rob Gronkowski,FA,TE,0.0,12.08,48.46,3.82,78.69,6.18,699.0,55.25,13.29,30.23,2.38,40.15,21.2,13.38,1.06,5.77,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46,3.82,78.69,6.18,30.23,2.38,0.0,0.0,0.0,0.94,104.52,8.21,7.59,5.86,7.38,3.77,1.38,1.38,0.46,5.08,0.83,0.77,8.24,128.75,10.12,10.23,6.66,9.11,3.77,1.38,0.69,1.15,5.08,1.11,0.77,11.36,152.98,12.03,12.72,7.53,10.85,4.0,0.92,0.92,1.15,5.08,1.11,0.77,11.86,3,9.16,155.79,5.0
T.J. Hockenson,MIN,TE,1.0,12.92,60.15,4.69,86.0,6.68,598.69,46.41,9.99,32.85,2.55,37.62,18.34,7.38,0.59,4.31,0.33,0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38,4.7,86.23,6.7,32.85,2.55,0.23,0.01,0.0,1.0,87.1,6.73,6.16,4.85,6.52,4.31,2.0,1.38,3.31,1.92,0.69,0.18,6.72,117.18,9.08,9.11,5.8,8.69,4.31,1.08,1.92,2.77,2.85,0.84,0.29,10.28,147.25,11.43,11.15,6.88,10.82,3.54,1.15,2.38,3.0,2.85,0.88,0.29,10.72,3,7.77,132.02,9.0
Dallas Goedert,PHI,TE,1.0,14.08,53.85,3.84,74.31,5.32,742.23,52.41,13.69,38.08,2.7,42.77,21.33,11.92,0.83,3.85,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.85,3.84,74.31,5.32,38.08,2.7,0.15,0.01,0.0,1.0,98.38,6.95,5.89,5.48,6.5,6.15,0.23,3.31,1.54,2.85,0.45,0.27,6.36,125.3,8.87,8.0,6.27,8.29,6.15,0.85,1.31,2.92,2.85,0.72,0.27,9.49,152.22,10.8,10.33,7.12,10.1,5.62,1.31,1.31,3.0,2.85,0.72,0.27,9.81,3,7.94,134.95,8.0
Hunter Henry,NE,TE,1.0,15.23,52.69,3.5,79.23,5.27,609.08,40.38,11.62,34.38,2.28,34.15,18.55,7.31,0.48,7.54,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69,3.5,79.23,5.27,34.38,2.28,0.08,0.01,0.0,1.0,106.14,6.96,6.2,4.96,6.68,7.08,0.38,1.23,4.15,2.38,0.78,0.18,6.74,132.48,8.72,8.03,5.53,8.43,6.85,0.62,2.62,2.77,2.38,0.55,0.18,9.11,158.83,10.47,9.95,6.18,10.19,6.15,0.77,3.0,2.92,2.38,0.56,0.18,9.46,3,7.25,123.27,12.0
Dalton Schultz,HOU,TE,1.0,16.69,68.62,4.09,92.69,5.53,701.77,41.81,9.89,37.38,2.23,29.08,15.05,4.85,0.29,6.46,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.62,4.09,92.69,5.53,37.38,2.23,0.23,0.01,0.0,1.0,109.87,6.53,4.8,4.79,6.19,6.54,3.46,1.85,0.23,4.62,0.43,0.41,5.93,144.18,8.58,7.34,5.45,8.14,5.85,2.54,1.85,1.85,4.62,0.69,0.41,9.07,178.48,10.62,9.88,6.22,10.08,5.62,2.31,2.31,2.54,3.92,0.69,0.32,9.66,3,7.56,128.6,10.0
Kyle Pitts,ATL,TE,1.0,17.0,68.0,4.0,110.0,6.47,1026.0,60.35,15.09,43.0,2.53,61.0,27.47,16.0,0.94,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,110.0,6.47,43.0,2.53,0.0,0.0,0.0,1.0,108.6,6.39,6.0,4.71,6.2,6.0,4.0,4.0,1.0,2.0,0.21,0.13,5.99,142.6,8.39,7.7,5.61,8.06,6.0,4.0,3.0,2.0,2.0,0.31,0.13,8.78,176.6,10.39,9.0,6.54,9.93,6.0,4.0,2.0,2.0,3.0,0.42,0.21,9.0,1,8.48,144.16,7.0
Zach Ertz,WAS,TE,1.0,15.46,66.31,4.22,104.54,6.77,676.0,42.8,10.09,35.23,2.22,44.54,17.91,6.69,0.43,4.15,0.25,0.69,0.04,2.77,0.17,2.77,0.0,0.0,0.0,0.0,67.0,4.26,105.23,6.81,35.23,2.22,0.08,0.01,0.0,1.0,93.26,5.87,4.45,4.58,5.72,7.77,2.15,1.54,1.54,2.46,0.36,0.18,5.4,126.42,7.98,7.16,5.29,7.76,6.15,2.54,1.85,3.23,1.69,0.47,0.12,8.46,159.57,10.09,10.32,6.13,9.78,5.38,2.62,1.08,4.46,1.92,0.73,0.16,9.67,3,6.94,118.06,14.0
Mike Gesicki,CIN,TE,1.0,16.46,66.69,4.03,104.0,6.3,746.08,45.32,11.31,37.23,2.26,46.46,19.45,11.15,0.68,3.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69,4.03,104.0,6.3,37.23,2.26,0.08,0.0,0.0,1.0,94.76,5.79,4.55,4.68,5.64,7.77,3.46,0.92,1.38,2.92,0.36,0.21,5.43,128.11,7.81,6.97,5.71,7.48,7.08,3.69,1.38,0.69,3.62,0.36,0.28,8.34,161.45,9.83,8.93,6.82,9.3,6.15,3.92,2.38,0.38,3.62,0.32,0.28,8.68,3,7.4,125.84,11.0
Pat Freiermuth,PIT,TE,1.0,16.0,60.0,3.75,79.0,4.94,497.0,31.06,8.28,34.0,2.12,24.0,13.69,2.0,0.12,7.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.75,79.0,4.94,34.0,2.12,1.0,0.06,0.02,1.0,91.7,5.73,4.95,4.27,5.7,7.0,3.0,1.0,4.0,1.0,0.45,0.07,5.39,121.7,7.61,7.2,4.56,7.7,8.0,0.0,4.0,3.0,1.0,0.33,0.07,8.02,151.7,9.48,9.4,4.98,9.7,8.0,0.0,4.0,3.0,1.0,0.33,0.07,8.64,1,6.93,117.76,15.0
Logan Thomas,FA,TE,0.0,7.0,25.27,3.6,36.73,5.11,259.59,38.28,10.67,11.91,1.64,33.5,18.94,2.32,0.37,3.32,0.55,0.41,0.03,0.68,0.04,0.23,0.27,0.02,0.0,0.0,25.68,3.63,37.14,5.13,12.18,1.66,0.82,0.16,0.05,0.77,44.45,6.78,7.65,3.35,7.18,2.45,0.95,0.14,3.18,0.27,1.34,0.02,5.81,57.09,8.59,9.69,3.39,9.41,2.32,0.95,0.32,3.0,0.41,1.33,0.03,7.96,69.72,10.39,11.52,3.52,11.73,2.32,0.82,0.32,3.14,0.41,1.36,0.03,8.42,3,3.25,55.24,43.0
Jared Cook,FA,TE,0.0,15.62,45.08,2.88,76.31,4.87,561.0,36.03,12.54,30.15,1.93,44.38,19.22,7.38,0.48,5.08,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.08,2.88,76.31,4.87,30.15,1.93,0.23,0.02,0.01,1.0,88.87,5.73,5.58,3.69,5.91,7.23,0.77,2.85,3.38,1.38,0.49,0.1,5.77,111.41,7.17,7.36,4.19,7.41,7.23,1.46,2.85,2.92,1.15,0.42,0.09,7.95,133.95,8.61,8.7,4.75,8.92,7.23,1.62,3.0,2.62,1.15,0.35,0.09,8.07,3,5.88,99.91,18.0
Dawson Knox,BUF,TE,1.0,14.31,41.62,2.87,63.15,4.38,502.69,34.62,12.13,25.85,1.78,48.77,18.07,6.77,0.46,7.08,0.48,0.08,0.01,3.46,0.23,0.69,0.08,0.01,0.0,0.0,41.69,2.87,63.23,4.38,25.92,1.79,0.46,0.04,0.02,1.0,93.54,6.4,5.54,4.83,6.11,6.15,2.0,1.38,1.23,3.54,0.52,0.35,6.1,114.35,7.84,6.66,5.28,7.58,6.85,1.31,1.46,1.85,2.85,0.52,0.25,7.92,135.15,9.27,7.72,5.81,9.05,6.38,2.38,1.08,1.69,2.77,0.49,0.25,8.0,3,6.65,113.08,16.0
Tyler Higbee,LAR,TE,1.0,15.0,57.69,3.85,79.54,5.3,564.38,37.62,9.91,31.85,2.12,38.31,16.98,5.0,0.33,4.85,0.32,0.23,0.02,0.23,0.02,0.23,0.0,0.0,0.0,0.0,57.92,3.86,79.77,5.32,31.85,2.12,0.0,0.0,0.0,1.0,86.0,5.73,4.56,4.67,5.6,6.77,2.92,2.15,1.77,1.38,0.27,0.1,5.08,114.85,7.66,6.79,5.22,7.52,6.08,3.62,2.15,1.62,1.54,0.27,0.12,7.82,143.69,9.58,8.85,5.85,9.45,5.38,2.92,2.85,2.31,1.54,0.35,0.12,8.44,3,6.62,112.53,17.0
Noah Fant,SEA,TE,1.0,15.77,64.46,4.09,88.85,5.64,662.38,42.05,10.4,29.69,1.89,38.54,18.26,7.46,0.47,3.69,0.23,0.23,0.01,-0.92,-0.06,-0.31,0.0,0.0,0.0,0.0,64.69,4.1,89.08,5.65,29.69,1.89,0.08,0.0,0.0,1.0,88.61,5.62,4.36,4.71,5.46,8.0,3.15,0.92,1.46,2.23,0.3,0.17,5.11,120.84,7.67,6.57,5.49,7.41,7.77,1.77,2.62,0.69,2.92,0.3,0.23,7.78,153.07,9.71,8.77,6.33,9.36,6.69,2.54,2.0,1.62,2.92,0.41,0.23,8.61,3,6.99,118.91,13.0
Evan Engram,JAC,TE,1.0,14.69,49.77,3.46,80.92,5.6,469.31,32.76,9.35,23.69,1.65,38.77,15.47,3.08,0.22,2.54,0.18,2.31,0.17,4.46,0.3,-0.9,0.31,0.02,0.23,0.01,52.08,3.61,83.23,5.76,24.0,1.68,0.92,0.06,0.02,0.99,62.15,4.37,3.62,3.3,4.6,9.08,1.23,2.77,1.23,0.38,0.15,0.04,4.04,87.03,6.09,5.72,3.82,6.41,8.15,2.0,2.92,1.0,0.62,0.15,0.06,6.45,111.92,7.81,7.98,4.44,8.19,7.92,0.69,3.54,1.92,0.62,0.23,0.06,7.31,3,5.55,94.32,19.0
Austin Hooper,NE,TE,2.0,14.38,42.69,3.01,65.85,4.63,399.77,28.3,9.28,21.85,1.55,34.54,13.59,4.08,0.29,3.46,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69,3.01,65.85,4.63,21.85,1.55,0.0,0.0,0.0,1.0,62.28,4.4,3.66,3.15,4.69,9.23,1.23,1.46,2.15,0.31,0.22,0.03,4.13,83.63,5.91,5.58,3.76,6.23,9.23,0.92,1.31,2.62,0.31,0.33,0.03,6.38,104.98,7.42,7.22,4.45,7.75,8.46,1.69,1.31,2.62,0.31,0.33,0.03,6.86,3,5.29,90.01,23.0
Gerald Everett,CHI,TE,2.0,15.08,45.54,3.03,62.54,4.16,458.54,30.49,10.09,25.23,1.67,40.15,15.64,4.62,0.31,3.15,0.21,2.38,0.16,14.31,0.95,5.08,1.62,0.1,0.23,0.01,47.92,3.18,64.92,4.32,26.85,1.78,1.62,0.1,0.03,1.0,64.36,4.28,3.55,3.84,4.37,9.23,1.62,0.77,2.69,0.77,0.3,0.05,4.06,87.13,5.79,4.72,4.33,5.95,9.23,1.62,1.38,2.08,0.77,0.24,0.05,5.98,109.9,7.31,6.08,4.94,7.5,9.0,0.23,3.0,2.08,0.77,0.24,0.05,6.25,3,5.52,93.84,20.0
Irv Smith Jr.,HOU,TE,3.0,13.75,31.5,2.3,44.0,3.22,351.5,25.92,11.29,20.75,1.53,34.25,14.19,5.75,0.42,4.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,2.3,44.0,3.22,20.75,1.53,0.0,0.0,0.0,1.0,62.15,4.62,2.78,4.93,4.41,9.0,0.25,2.25,0.0,2.25,0.22,0.22,3.76,77.9,5.77,3.9,5.65,5.52,8.75,0.5,2.25,0.0,2.25,0.22,0.22,5.43,93.65,6.92,5.0,6.4,6.64,8.5,1.0,2.0,0.75,1.5,0.22,0.14,5.44,3,5.49,93.34,21.0
C.J. Uzomah,PHI,TE,2.0,12.77,37.85,3.17,49.23,4.19,380.0,32.53,10.16,18.92,1.79,46.15,16.0,5.23,0.43,3.85,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85,3.17,49.23,4.19,18.92,1.79,0.0,0.0,0.0,0.87,61.08,5.3,3.67,5.8,4.95,9.46,0.77,0.77,0.38,1.38,0.34,0.1,3.42,80.0,6.89,5.32,6.06,6.59,9.46,0.77,0.77,0.38,1.38,0.34,0.1,5.4,98.92,8.48,6.86,6.37,8.3,8.54,0.92,1.54,0.38,1.38,0.34,0.1,5.58,3,5.18,88.13,25.0
Cole Kmet,CHI,TE,1.0,16.75,52.0,3.08,80.75,4.79,519.75,30.8,9.82,24.75,1.47,28.25,13.27,5.5,0.32,0.5,0.03,1.0,0.06,-0.75,-0.05,-0.75,0.0,0.0,0.0,0.0,53.0,3.14,81.75,4.85,24.75,1.47,0.25,0.02,0.01,1.0,54.4,3.23,3.32,2.57,3.67,11.75,2.25,1.75,1.0,0.0,0.06,0.0,3.37,80.4,4.77,4.58,3.45,5.19,10.25,3.75,0.25,2.5,0.0,0.18,0.0,5.36,106.4,6.32,5.82,4.38,6.67,9.75,4.25,0.25,2.5,0.0,0.18,0.0,5.72,2,5.27,89.52,24.0
Hayden Hurst,LAC,TE,1.0,13.23,33.23,2.45,44.77,3.24,311.62,22.67,9.13,16.92,1.22,37.23,12.71,2.15,0.15,3.62,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.23,2.45,44.77,3.24,16.92,1.22,0.69,0.06,0.03,1.0,51.47,3.77,3.45,3.17,4.01,8.38,1.23,1.23,1.85,0.54,0.22,0.04,3.65,68.08,4.99,4.92,3.56,5.34,8.69,1.46,1.38,0.92,0.77,0.14,0.06,5.3,84.7,6.22,6.28,4.03,6.66,9.46,0.46,1.15,1.46,0.69,0.21,0.05,5.82,3,4.48,76.14,26.0
Dan Arnold,FA,TE,0.0,11.77,32.0,2.75,47.46,4.1,393.31,33.62,12.55,19.85,1.68,35.85,15.52,3.46,0.28,1.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.75,47.46,4.1,19.85,1.68,0.92,0.08,0.03,0.98,45.33,3.83,2.87,3.38,4.07,7.69,2.08,0.77,0.92,0.31,0.12,0.03,3.33,61.33,5.21,3.97,4.17,5.41,7.0,2.15,0.92,1.38,0.31,0.18,0.03,5.23,77.33,6.59,5.07,5.03,6.73,7.46,1.0,1.62,1.38,0.31,0.18,0.03,5.34,3,3.43,58.27,40.0
Robert Tonyan,KC,TE,2.0,10.08,25.23,2.38,34.85,3.46,284.15,26.8,11.21,14.85,1.37,35.38,14.82,5.0,0.49,4.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.23,2.38,34.85,3.46,14.85,1.37,0.0,0.0,0.0,0.92,52.42,4.71,2.5,5.15,4.42,5.62,0.69,0.77,0.92,2.08,0.41,0.28,3.7,65.03,5.9,3.61,5.63,5.6,6.31,0.08,0.69,1.62,1.38,0.41,0.15,5.09,77.65,7.09,4.63,6.15,6.8,6.31,0.08,0.69,1.62,1.38,0.41,0.15,5.23,3,4.19,71.29,32.0
Tyler Conklin,NYJ,TE,1.0,16.69,47.23,2.8,67.0,3.97,459.77,27.22,9.64,20.69,1.23,36.15,13.71,3.31,0.2,2.31,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.23,2.8,67.0,3.97,20.69,1.23,0.0,0.0,0.0,1.0,59.82,3.54,2.84,3.31,3.69,11.62,2.77,0.69,0.0,1.62,0.11,0.11,3.3,83.44,4.94,4.22,3.88,5.13,11.62,1.38,2.08,0.0,1.62,0.11,0.11,5.04,107.05,6.34,5.61,4.53,6.55,10.0,2.31,2.08,0.92,1.38,0.16,0.09,5.6,3,5.36,91.12,22.0
Brevin Jordan,HOU,TE,2.0,8.0,20.0,2.5,28.0,3.5,178.0,22.25,8.9,10.0,1.25,27.0,12.5,2.0,0.25,3.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.5,28.0,3.5,10.0,1.25,0.0,0.0,0.0,0.88,35.8,4.47,3.25,4.12,4.49,4.0,1.0,0.0,3.0,0.0,0.6,0.0,3.65,45.8,5.72,4.75,4.6,5.78,4.0,1.0,1.0,2.0,0.0,0.33,0.0,5.03,55.8,6.98,6.25,5.12,7.09,4.0,0.0,2.0,2.0,0.0,0.33,0.0,5.39,1,2.68,45.48,53.0
James O'Shaughnessy,FA,TE,0.0,8.69,24.15,3.02,33.85,4.26,241.15,30.52,10.04,10.23,1.28,29.46,16.95,4.23,0.55,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,3.02,33.85,4.26,10.23,1.28,0.0,0.0,0.0,0.87,26.42,3.43,4.15,1.75,4.24,5.69,2.85,0.15,0.0,0.0,0.0,0.0,3.19,38.5,4.95,5.61,2.22,5.98,6.38,1.46,0.85,0.0,0.0,0.0,0.0,4.92,50.58,6.45,6.97,2.8,7.7,5.92,1.31,1.46,0.0,0.0,0.0,0.0,5.32,3,1.99,33.85,59.0
Jimmy Graham,FA,TE,0.0,12.54,24.15,1.78,38.08,2.83,255.23,19.24,11.27,16.08,1.2,30.0,12.18,2.85,0.22,4.15,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,1.78,38.08,2.83,16.08,1.2,0.0,0.0,0.0,1.0,51.83,3.96,2.0,4.24,3.92,8.54,0.31,0.0,2.85,0.85,0.42,0.06,3.24,63.91,4.85,3.33,4.57,4.87,8.62,0.23,0.92,1.92,0.85,0.27,0.06,4.6,75.98,5.75,4.68,4.95,5.83,8.15,1.38,1.92,0.31,0.77,0.09,0.06,4.67,3,2.81,47.78,52.0
Eric Ebron,FA,TE,0.0,9.85,23.62,2.12,37.46,3.32,215.77,18.48,8.08,12.62,1.12,23.08,10.6,1.69,0.12,2.08,0.18,0.69,0.08,0.69,0.08,0.69,0.69,0.08,0.69,0.08,24.31,2.2,38.15,3.41,13.31,1.21,0.23,0.02,0.0,0.92,38.26,3.48,2.29,3.44,3.63,5.92,0.92,1.15,1.54,0.31,0.21,0.02,2.86,50.07,4.54,3.81,3.88,4.75,6.15,0.38,1.31,1.46,0.54,0.23,0.04,4.5,61.88,5.6,5.17,4.37,5.87,6.15,0.85,1.38,0.92,0.54,0.16,0.04,4.74,3,2.87,48.84,50.0
Albert Okwuegbunam Jr.,IND,TE,1.0,11.5,27.5,2.46,33.75,3.08,277.75,25.24,10.25,12.75,1.18,54.75,14.73,2.5,0.22,1.75,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,2.46,33.75,3.08,12.75,1.18,0.75,0.05,0.02,0.91,36.78,3.44,3.0,3.02,3.74,8.0,1.75,1.0,0.75,0.0,0.06,0.0,2.69,50.52,4.66,4.61,3.67,4.99,8.0,1.75,1.0,0.75,0.0,0.06,0.0,4.33,64.27,5.89,6.11,4.45,6.19,8.25,1.5,0.75,1.0,0.0,0.14,0.0,4.83,2,3.25,55.25,42.0
David Njoku,CLE,TE,1.0,13.69,29.69,2.09,44.15,3.15,381.15,26.49,12.35,15.0,1.07,57.0,15.7,6.46,0.44,3.31,0.24,0.69,0.05,0.69,0.05,0.69,0.0,0.0,0.0,0.0,30.38,2.14,44.85,3.2,15.0,1.07,0.0,0.0,0.0,0.97,58.03,4.09,1.77,4.95,3.9,9.69,0.0,1.62,1.46,0.92,0.22,0.07,2.92,72.88,5.13,2.71,5.61,4.91,9.69,0.0,1.62,1.69,0.69,0.22,0.05,4.2,87.72,6.18,3.56,6.31,5.93,9.69,0.69,0.92,1.69,0.69,0.22,0.05,4.4,3,4.31,73.34,29.0
